"","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories","closed"
"239","8cdOG1T2aaj8ahEkcA79iQ","Tampa Vapor","1515 S Dale Mabry Hwy, Ste 103","Tampa","FL",33629,27.9296395,-82.5060599,4,14,1,"Shopping, Tobacco Shops, Electronics, Vape Shops","Monday"
"241","8UDUCZcdrAL43UaaQWHQ6w","Busy Nails","11220 Dr Mlk Jr Blvd E","Seffner","FL",33584,27.9831695,-82.3090335,2.5,22,1,"Beauty & Spas, Nail Salons",NA
"243","jcmqREAt1nOg3ABv4ZeD3w","Julian Restaurant","2545 N Rocky Point Dr","Tampa","FL",33607,27.96264,-82.5694048,4.5,27,1,"Cocktail Bars, Seafood, Bars, Nightlife, Restaurants, Tapas/Small Plates",NA
"249","cwc-RQjGiIKRWG1ia8SEcg","United Water Restoration Group of Tampa","4897 W Waters Ave, Ste D","Tampa","FL",33634,28.0267529,-82.526912973,4.5,18,1,"Damage Restoration, Home Services","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday"
"250","jWcVzCpSayMyIPMniHpQjg","Amore Mio","6803 N Armenia Ave","Tampa","FL",33604,28.0098837,-82.4840114,4,29,0,"Restaurants, Pizza, Italian","NA"
"251","Y-8sBabLwWnj9h_IUPbA8g","Pop-A-Lock","","Tampa","FL",33619,27.9363828,-82.3777335,3.5,30,1,"Keys & Locksmiths, Home Services","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday"
"252","v8IbZ6wcvdyGqWpbDKDvfA","YO! Sushi","International Plz, 2223 N Westshore Blvd","Tampa","FL",33607,27.964536,-82.520756,4,121,0,"Sushi Bars, Fast Food, Japanese, Restaurants","NA"
"253","4Wwzk7wkTNZ8Gy0rekLPeQ","Lily","3944 W Hillsborough Ave","Tampa","FL",33614,27.9947519297,-82.5107493997,2.5,12,1,"Nail Salons, Beauty & Spas, Hair Removal",NA
"255","DXnonn36Ug-YP9-xE4oIeA","Ambiance Salon & Spa","Pavillion Crossing Plz","Riverview","FL",33578,27.9133179,-82.3484738,3.5,11,0,"Hair Salons, Massage, Nail Salons, Beauty & Spas, Makeup Artists, Skin Care, Hair Stylists, Waxing, Hair Removal","NA"
"258","Pl0Ei394GwSpHDU2oTU5hQ","The Fishin Chicken Food Truck","","Tampa","FL",33634,27.9783358359,-82.5495612994,3.5,11,1,"Street Vendors, Food Trucks, Food",NA
"260","5fvs7pOE6amG17SiPovxjw","Paradise Pizza Cafe","4810 E Busch Blvd, Ste L&M","Tampa","FL",33617,28.0330086,-82.4077832,2.5,7,1,"Restaurants, Mediterranean, Pizza, Burgers, Breakfast & Brunch, Turkish, Kebab","NA"
"261","UADDyUMFvV-KjFBNav7tIw","The Local Draught House","813 N Tampa St","Tampa","FL",33602,27.9510628495,-82.4602034248,3.5,58,1,"Nightlife, Bars, Irish Pub, Pubs","NA"
"262","VZfc50XVwgdCecH4YbGNFg","EATS! American Grill","4502 S Dale Mabry Hwy","Tampa","FL",33611,27.902583,-82.505631,4,323,0,"American (New), Diners, American (Traditional), Restaurants","NA"
"266","QinHmVkvcsHHEtFBJo9IhA","Finish Line","8021 Citrus Park Town Ctr, Ste 120","Tampa","FL",33625,28.0672297,-82.5761747,3,6,1,"Fashion, Sporting Goods, Shoe Stores, Sports Wear, Shopping","NA"
"268","sjGSoIbuclgj9fQ1heU7fw","AAMCO Transmissions & Total Car Care","1429 W Brandon Blvd","Brandon","FL",33511,27.9372392,-82.3052717,3,11,1,"Auto Repair, Auto Parts & Supplies, Automotive, Oil Change Stations, Transmission Repair","NA"
"273","wl69QZhv9GvYycW97DW05g","GrowHealthy - Brandon","1525 E Brandon Blvd","Brandon","FL",33511,27.9370999875,-82.2624700516,3.5,32,1,"Pharmacy, Cannabis Clinics, Health & Medical, Shopping, Cannabis Dispensaries","Monday"
"274","3MlRzdQOWtqoIPOJCD4Yig","Superior Transmissions","2601 E Henry Ave, Ste B4","Tampa","FL",33610,27.9992077,-82.4304516,3.5,5,1,"Transmission Repair, Auto Repair, Automotive","NA"
"276","u-QBVccU0cRK1pehKL4n0g","Odessa Family Restaurant","8741 Gunn Hwy","Odessa","FL",33556,28.0920633,-82.5785573,2.5,17,0,"Restaurants, American (New)",NA
"277","dcHPZZ6lgqm_VAcQjOUoMg","Mr.Smoke","11125 N Dale Mabry Hwy","Tampa","FL",33618,28.050101,-82.5035516,2.5,5,1,"Tobacco Shops, Vape Shops, Head Shops, Shopping","NA"
"278","a8eIw8vCk-kIe__G6NUfaA","China Wok","10714 Countryway Blvd","Tampa","FL",33626,28.0571712,-82.6237785,3.5,17,0,"Chinese, Restaurants","NA"
"282","WQ832PDnsDshhbQFm83ISg","Villagio Cinemas","11778 N Dale Mabry Hwy","Tampa","FL",33618,28.055282,-82.506247,3,285,1,"Cinema, Nightlife, Pizza, Italian, Arts & Entertainment, Burgers, Restaurants, Lounges, Bars","NA"
"283","TTsBa6e2qgIEkiFQfYLmYA","Twistee Treat - New Tampa","8810 New Tampa Blvd","Tampa","FL",33647,28.1440679511,-82.3539949058,3.5,70,1,"Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, American (Traditional), Food, Desserts, Hot Dogs, Restaurants","Monday"
"284","ws-gbVjt56zCQC-CR5pjTQ","Dunkin'","717 Cypress Village Blvd","Ruskin","FL",33573,27.7139046,-82.3764519,2.5,29,1,"Coffee & Tea, Bagels, Ice Cream & Frozen Yogurt, Food, Donuts","NA"
"285","j5U5O3scMvPe67jzJcWFug","Zaxby's Chicken Fingers & Buffalo Wings","11619 W Hillsborough Ave","Tampa","FL",33635,28.0146920537,-82.6140054742,3,37,1,"Restaurants, Chicken Shop, Chicken Wings, Salad, Fast Food","NA"
"291","f5ceNvlWY1_titg1fCO7Ow","Stangherlin Chiropractic Clinic","8834 N 56th St","Tampa","FL",33617,28.0303515,-82.3938975,5,6,1,"Massage, Beauty & Spas, Physical Therapy, Health & Medical, Chiropractors","NA"
"292","_uQEKHH0R5fxrYkLrUI9pQ","Gu Wei Noodles & Grill","18101 Highwoods Preserve Pkwy, Ste 100","Tampa","FL",33647,28.1316091,-82.3691327,4.5,40,1,"Szechuan, Noodles, Restaurants, Chinese","Monday"
"293","26UqMBVhJ4k_uRMoC24owQ","CarHeroes","11715 E Dr Martin Luther King Jr Blvd","Seffner","FL",33584,27.9809816,-82.2996991,3,11,1,"Used Car Dealers, Automotive, Car Dealers","NA"
"295","_YgRJ_nOCKEQi7e3K-soXQ","The Good Life Smoke Shop","3309 W Kennedy Blvd","Tampa","FL",33609,27.9451157,-82.4978944,4,11,1,"Vape Shops, Head Shops, Shopping","Monday"
"297","6C1ZZxkjaEdRBQpIPjWcbg","Super Heat and Air","3654 W Cypress St","Tampa","FL",33607,27.9513288,-82.5032345,3.5,9,1,"Home Services, Heating & Air Conditioning/HVAC, Local Services, Air Duct Cleaning","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday"
"298","Y_XyeCu8AkZyhcF0q5n8Dg","Pitas Republic","13145 US Hwy 301 S","Riverview","FL",33578,27.7931488,-82.3354053,5,5,1,"Restaurants, Diners",NA
"299","gi90NMmRhzl8vzM83UNOVA","Subway","19410 N Bruce B Downs Blvd","Tampa","FL",33647,28.15011,-82.3539970377,3,14,1,"Food, Sandwiches, Restaurants, Fast Food","NA"
"300","R9s24ycU-nbsBuMXSrlIvg","Georgette's Boutique &Shoe Salon","141 South Dale Mabry Hwy","Tampa","FL",33609,27.9433926,-82.5061947,3.5,19,0,"Fashion, Accessories, Women's Clothing, Shopping","NA"
"303","I1h0GRYp86eX-XqwVXsSGA","Zeko's Mediterranean Grill","3609 E Busch Blvd","Tampa","FL",33612,28.0322261,-82.4189253,4.5,345,1,"Restaurants, Falafel, Fast Food, Mediterranean, Middle Eastern, Halal, Greek","NA"
"306","5cDYVPsbDSoBwdIS6UK-Fg","Hair Force Barber Shop","3301 W Waters Ave, Ste 105","Tampa","FL",33614,28.0254862,-82.4943607,4,5,1,"Barbers, Men's Hair Salons, Blow Dry/Out Services, Hair Salons, Beauty & Spas","NA"
"309","vYk_ZieerrxyPpaOn1WG7w","Crunch Fitness - Bloomingdale","3236 Lithia Pinecrest Rd","Valrico","FL",33594,27.895384,-82.246897,2.5,46,1,"Fitness & Instruction, Interval Training Gyms, Gyms, Trainers, Active Life","NA"
"310","BezmFrbIu1g2GpjngB2geA","CVS Pharmacy","5632 Gunn Hwy","Tampa","FL",33624,28.0604,-82.541,2,18,1,"Photography Stores & Services, Drugstores, Shopping, Health & Medical, Food, Pharmacy, Convenience Stores","NA"
"311","eGonME4RYC8SH7DlghqTTw","Riviera Pools","14409 N Nebraska Ave","Tampa","FL",33613,28.0785019,-82.450693,2,27,1,"Pool Cleaners, Home Services, Contractors, Active Life, Swimming Pools, Shopping, Hot Tub & Pool, Home & Garden, Pool & Hot Tub Service","Monday"
"313","fRCohykx6FCPTA23LBWliA","Floor Groomers","","Tampa","FL",33610,28.0007147,-82.3831561,5,5,1,"Contractors, Flooring, Home Services","NA"
"315","fkKOOm_Mv9W5GOfvuGSlIg","DDS Lab","5440 Beaumont Center Blvd, Ste 400","Tampa","FL",33634,27.9991224,-82.5487629,1.5,6,1,"Health & Medical, Dentists","Monday"
"316","XjeJIbmymod7MHZ_cp6kKA","Imagine That","3417 S Manhattan Ave","Tampa","FL",33629,27.9122059,-82.5182349,4,8,1,"Fashion, Shopping, Accessories, Women's Clothing","NA"
"317","nIrtCvJO64FZMYObOLnp1Q","Boulevard Salon","210 E Brandon Blvd","Brandon","FL",33511,27.9381867,-82.2835943,4.5,6,1,"Hair Salons, Skin Care, Beauty & Spas, Permanent Makeup","NA"
"321","J8j18KB--ZH4MjTQryPEpA","Burger King","4403 W Gandy Blvd","Tampa","FL",33611,27.8937618,-82.5193236,2,11,1,"Burgers, Fast Food, Restaurants","Friday, Saturday"
"322","oY2xPATduf3m0Kd6KLHVsw","Tampa Roof Repair","13403 Arbor Pointe Cir","Tampa","FL",33617,28.068578,-82.398776,4.5,9,1,"Roofing, Roof Inspectors, Contractors, Home Services","NA"
"326","iclOBFnkunQLJSuquSOelw","Optical Outlets","14390 N Dale Mabry Hwy","Tampa","FL",33618,28.0785027,-82.5074034,3.5,15,1,"Shopping, Eyewear & Opticians, Optometrists, Health & Medical","NA"
"327","Qp2f-8rj0P14WDNCaoOAUQ","Cheap Car Insurance","","Tampa","FL",33615,28.0003221,-82.5889012,4.5,20,1,"Life Insurance, Financial Services, Auto Insurance, Insurance","NA"
"330","BXXtMWs9OH1pCORuSyPK2g","Davis Island Yacht Club","1315 Severn Ave","Tampa","FL",33606,27.9078887743,-82.4508785187,4,8,1,"Boating, Active Life",NA
"333","IlmrY5oXdPKsUAXrvIJJJg","Rogo's Window Cleaning","","Tampa","FL",33616,27.8686895,-82.5239953,5,5,1,"Gutter Services, Window Washing, Home Services, Pressure Washers","NA"
"338","JdRP7ZppyhhnK955Qcp20w","Paola Beauty Boutique","3802 Ehrlich Rd, Ste 202","Tampa","FL",33624,28.084008,-82.507169,5,36,1,"Eyelash Service, Nail Salons, Hair Removal, Beauty & Spas, Day Spas, Skin Care","Monday"
"339","JNWefn5E1m_lU0UyVFZ2Yw","Meineke Car Care Center","13311 W Hillsborough Ave","Tampa","FL",33635,28.0312684994,-82.6395899417,4.5,11,1,"Automotive, Auto Repair, Tires, Oil Change Stations","NA"
"341","5CrXTuS5gn6RFDGRYz694A","Confidential Accounting, CPA","6140 N US Hwy 41","Apollo Beach","FL",33572,27.766766,-82.395349,4.5,5,1,"Bookkeepers, Payroll Services, Accountants, Financial Advising, Notaries, Local Services, Tax Services, Professional Services, Financial Services","NA"
"343","eII4c2RfNOPmbxknYWh3Kw","Farina Orthodontics","2615 W Swann Ave, Ste B","Tampa","FL",33609,27.9376565,-82.4866733,4.5,9,1,"Health & Medical, Orthodontists, Dentists","NA"
"345","lN_9tSK-zUZyCAkVykKfoA","Side Splitters Comedy Club","12938 N Dale Mabry Hwy","Tampa","FL",33618,28.0641439,-82.5061441,3.5,155,1,"Comedy Clubs, Nightlife, Dance Clubs","NA"
"347","ov-hBIrfk_f1_UdKzu_Nrw","Sulas","1605 E 7th Ave","Tampa","FL",33605,27.9602066,-82.4414592,4,7,0,"Restaurants, Cuban",NA
"349","p21PCK17H3WL56KSr4Ykig","ABC Pizza House","1242 W Hillsborough Ave","Tampa","FL",33603,27.99554,-82.4743805,4,121,1,"Restaurants, Pizza","NA"
"353","3n_G-_DwOJ2VS4uGxBN6sg","Lan Zhou Lamen","2716 E Fowler Ave","Tampa","FL",33612,28.0554349,-82.4292524,4,78,1,"Chinese, Noodles, Seafood, Chicken Wings, Restaurants","NA"
"354","mmYJlrYW6H9lC6uwiHj8Cw","Dennis Hernandez & Associates","3339 W Kennedy Blvd","Tampa","FL",33609,27.9450329,-82.4991813,4.5,5,1,"Professional Services, General Litigation, Personal Injury Law, Lawyers, DUI Law, Legal Services, Divorce & Family Law, Web Design","Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday"
"356","mKZEuPNLVe4yRL0UfxFPTg","Season's Fresh","2816 E Bearss Ave","Tampa","FL",33613,28.0812683681,-82.4279611613,4.5,104,0,"Modern European, American (New), Farmers Market, Cafes, Restaurants, American (Traditional), Breakfast & Brunch, Food","NA"
"357","AODksDNj5mH953cyhUG1Qw","Thai 5 Fast Food","3424 S Dale Mabry Hwy","Tampa","FL",33629,27.9120596,-82.5057677,4,336,1,"Laotian, American (Traditional), Asian Fusion, Salad, Pan Asian, Sushi Bars, Food Trucks, Food, Noodles, Restaurants, Thai","Monday"
"362","MRsdwwz8pqfkNG9Iv9galA","Charlie's Re-Sod","","Tampa","FL",33614,28.0133862,-82.5077593,3,8,1,"Irrigation, Landscape Architects, Landscaping, Home Services","NA"
"364","YNAjAJFVqbbQsWBu10keGw","Cakes Plus","9612 W Linebaugh","Tampa","FL",33626,28.0429222361,-82.5929463254,4,27,0,"Desserts, Cupcakes, Ice Cream & Frozen Yogurt, Food, Bakeries","Monday"
"366","pP-MpgNcNSXUUYLa4EgmFQ","Treemart","12505 N Nebraska Ave","Tampa","FL",33612,28.0615968,-82.450776,2.5,9,1,"Home & Garden, Shopping, Nurseries & Gardening","NA"
"371","DslZnhZEQK89TKjLbdQrhQ","Channel Park Trailhead","9201 W Waters Ave","Tampa","FL",33615,28.02829669,-82.5884867028,4.5,6,1,"Parks, Mountain Biking, Active Life",NA
"372","rTUMgzjXBCnPnyYlxny4xQ","Midgard Self Storage","23830 State Rd 54","Lutz","FL",33559,28.1850619,-82.4228121933,1.5,6,1,"Truck Rental, Self Storage, Shopping, Automotive, Packing Supplies, Local Services","NA"
"373","liHzAMPn1e7F-cEI3SgbJQ","Albisia's Jewelry","1623 W Snow Cir","Tampa","FL",33606,27.9362783749,-82.476475847,4,7,1,"Shopping, Jewelry","NA"
"375","h_5n6Ouki8fRRP5y8iyXyg","Adora Body Sculpting Clinic","1107 Professional Park Dr","Brandon","FL",33511,27.920135,-82.3233584,1.5,12,0,"Cosmetic Surgeons, Medical Spas, Doctors, Health & Medical, Beauty & Spas","NA"
"378","cLdbIdRXI-dJUwdlvMobkg","Winn Dixie","8424 Sheldon Rd","Tampa","FL",33615,28.0268409533,-82.5843045032,3,10,0,"Photography Stores & Services, Shopping, Grocery, Food",NA
"379","Vf_1mx9dStLRofe8O10o4Q","Massage Studio","3415 W Bay To Bay Blvd","Tampa","FL",33629,27.9198691,-82.5000854,4.5,17,0,"Doctors, Massage Therapy, Beauty & Spas, Sports Medicine, Health & Medical, Massage","NA"
"380","5nZfR9ksOZvqPnRSMM3FzQ","RaceWay","10032 Gibsonton Dr","Riverview","FL",33578,27.8557721223,-82.3404586315,2.5,12,0,"Gas Stations, Automotive","NA"
"382","SVPAteGhZin0OaQY4Qrkuw","N-41 Bingo","14226 N Nebraska Ave","Tampa","FL",33613,28.0763403086,-82.4517242718,3.5,10,1,"Bingo Halls, Arts & Entertainment","NA"
"383","o6jfwLREaGy1mwAEybjOkg","Stefano Greek Italian Restaurant","8600 N 56th St","Tampa","FL",33617,28.0280199569,-82.393829897,4,106,1,"Food, Desserts, Breakfast & Brunch, Restaurants, American (Traditional), Greek, Italian","NA"
"384","rA3FuRmykw0jgnouUBLIEg","Mark Rossmiller - State Farm Insurance Agent","10611 Big Bend Rd, Ste 302","Riverview","FL",33579,27.789479,-82.3337274,3,10,1,"Financial Services, Life Insurance, Home & Rental Insurance, Auto Insurance, Insurance","Monday"
"385","NKfJxQ5JkmuQTBm-9gTNsw","Shallow Point Charters","3213 W Oakellar Ave","Tampa","FL",33611,27.896338,-82.497927,3.5,9,1,"Event Planning & Services, Active Life, Fishing, Tours, Boat Charters, Boat Repair, Amusement Parks, Hotels & Travel, Professional Services, Boating","NA"
"387","hCVI83K0MvSkQMcQvOs-ug","Exodus Women's Center","2701 W Dr Martin Luther King Jr Blvd","Tampa","FL",33607,27.9816696492,-82.4866756,1,24,1,"Doctors, Health & Medical, Obstetricians & Gynecologists",NA
"391","hVtf-INUErE8e_wS-Imdcw","Great Expressions Dental Centers Cross Creek","10924 Cross Creek Blvd","Tampa","FL",33647,28.1454604,-82.2839205,3.5,9,1,"General Dentistry, Pediatric Dentists, Health & Medical, Dentists, Periodontists, Orthodontists","NA"
"393","tH10ZuH28GrccqTZ6TTl7A","Carnival Cruise Lines","651 Channelside Dr","Tampa","FL",33602,27.9437745,-82.4458698,2.5,173,1,"Hotels & Travel, Tours, Arts & Entertainment",NA
"395","WCrj-Jvl_3Cu-9qw-TWZ4Q","Dillard's","8161 Citrus Park Town Ctr Blvd","Tampa","FL",33625,28.068188,-82.579606,2.5,12,1,"Department Stores, Shopping, Fashion, Women's Clothing, Men's Clothing, Children's Clothing","Monday"
"396","S_wMWzmwku8Z4s7ftaqsQA","Tampa Garden Club","2629 Bayshore Blvd","Tampa","FL",33629,27.921618,-82.48914,3,8,1,"Event Planning & Services, Venues & Event Spaces","NA"
"397","IKYc5nBaiGiwdtHGTpeAAw","Great Clips","16017 Tampa Palms Blvd W","Tampa","FL",33647,28.0994657198,-82.3986429875,3.5,8,1,"Beauty & Spas, Barbers, Men's Hair Salons, Hair Salons","NA"
"401","Xsvi9wYhD7u5XrK2EKDd8w","Five Star Pizza","10926 N 56th St","Tampa","FL",33617,28.0481913,-82.3942796,4,95,1,"Pizza, Restaurants","NA"
"402","Uq1o6DXKALmjdElXp4mEtQ","Capricho’s","4810 E Busch Blvd, Ste F","Tampa","FL",33617,28.033191048,-82.4076666194,5,8,1,"Breakfast & Brunch, Restaurants, Dominican, Caribbean, Food, Coffee & Tea","NA"
"403","JeUjHKoc15dZCP7vbTBMGA","Masterpiece Watch Restoration","4243 W Kennedy Blvd","Tampa","FL",33609,27.9452012,-82.5156029,4.5,8,1,"Watch Repair, Local Services","Monday"
"404","L6ymgDHsaYdwRsyT1396oQ","Pineywoods Realty","2023 W Platt St, Ste 209","Tampa","FL",33606,27.9420103,-82.4807203,3.5,5,1,"Home Services, Real Estate Services, Real Estate, Real Estate Agents, Property Management","NA"
"405","s4VzQaUCrgwPuViQYOqC2w","Ranch House Restaurant","7706 W Hillsborough Ave","Tampa","FL",33615,27.9962535,-82.5670403,3.5,39,1,"Restaurants, Food, Coffee & Tea, Breakfast & Brunch, American (Traditional), Diners","Monday"
"407","IRkQtjBxgVEqAOdtjgi6hQ","Simply Done Donuts","2109 S Dale Mabry Hwy","Tampa","FL",33629,27.9260137,-82.5061947,5,77,1,"Caterers, Event Planning & Services, Coffee & Tea, Donuts, Food","Monday"
"410","axMNZ9LUH0O9bwMzoSbxVA","The Ivy","3424 Jefferson Commons Dr","Tampa","FL",33613,28.073521,-82.421313,1.5,22,1,"Real Estate, Apartments, Home Services","NA"
"411","ZpXZgnBrNodHH8pKpOK_Kg","Jesse's Steak and Seafood","524 W Brandon Blvd","Brandon","FL",33511,27.9381358,-82.2920736,4,267,1,"Sandwiches, Steakhouses, Restaurants, Seafood","NA"
"413","pyDh-tokKxEcP1mzZXvNIw","Staples","11806 Bruce B Downs Blvd","Tampa","FL",33612,28.0563677739,-82.4274847706,2,13,1,"Mobile Phone Repair, Office Equipment, Shipping Centers, Shopping, Printing Services, Local Services, IT Services & Computer Repair","NA"
"418","RG4FoRw0vjzrCjMl4Apk4A","Salty Shamrock Fishing Charters and Events","6186 Apollo Beach Blvd","Apollo Beach","FL",33572,27.7748077067,-82.4093934149,4,12,1,"Seafood, Restaurants, Boat Charters, Event Planning & Services",NA
"420","OIES_WhdNux3PmvSuPM-8Q","Toki Sushi","14313 N Dale Mabry Hwy","Tampa","FL",33618,28.0774196,-82.5059947,4,106,1,"Restaurants, Japanese, Sushi Bars","NA"
"422","r8f4AvQiI-o5qsuWmw80XA","Cellphone MD","1059 W Busch Blvd","Tampa","FL",33612,28.0337761,-82.471307,4.5,6,1,"Electronics, Shopping, Local Services, IT Services & Computer Repair, Electronics Repair, Mobile Phone Repair","NA"
"423","ulCYqxUWKXCadvyr8OugaQ","Tires Plus","3626 S Dale Mabry Hwy","Tampa","FL",33629,27.90997,-82.50603,2.5,35,1,"Wheel & Rim Repair, Auto Parts & Supplies, Tires, Oil Change Stations, Automotive, Auto Repair","Monday"
"424","iWIu2qrim1PSNE0CRLyqpg","Craft & Curd","2908 W Gandy Blvd, Ste B","Tampa","FL",33611,27.8932249,-82.4907101,4.5,44,1,"Arts & Entertainment, Cheese Shops, Specialty Food, Beer, Wine & Spirits, Food, Bars, Wine Tasting Room, Nightlife, Wineries, Wine Bars","NA"
"426","6eVx4ec4zhuo7iXtM0XpzQ","A Modern Line","5205 N Florida Ave","Tampa","FL",33603,27.994466,-82.45902,4,8,0,"Furniture Stores, Shopping, Home & Garden","NA"
"434","w0lcP2ngFaUpBGi5yzlYDw","Yah Mon","301 W Platt St, Unit C","Tampa","FL",33606,27.9422145,-82.4629632,4.5,697,1,"Restaurants, Caribbean","NA"
"438","UGebrYgNZrMzbGbcI01JWA","Hiccups & Churroholic","13030 N Dale Mabry Hwy","Tampa","FL",33618,28.0645829885,-82.5057124,4.5,108,1,"Juice Bars & Smoothies, Restaurants, Chicken Wings, Food, Asian Fusion, Ice Cream & Frozen Yogurt, Desserts","NA"
"444","EjFp57Nd4bVgb5GNn-XnuA","Tokyo","7911 W Hillsborough Ave","Tampa","FL",33615,27.9969683,-82.5701668,3.5,155,1,"Chinese, Sushi Bars, Japanese, Restaurants","NA"
"445","9dGzGbNKLMP0_wOqI5GffQ","Jasmine Thai","1947 Wlumsden Rd","Brandon","FL",33511,27.9213164796,-82.3168221354,4,195,1,"Restaurants, Thai","NA"
"446","9NGdhURHVcGeiG0-HDmESg","Joy's Nails","905 Sr 60","Brandon","FL",33511,27.936692,-82.270246,3.5,5,0,"Beauty & Spas, Nail Salons",NA
"448","vnR7xIHTh2sh55cqJNVFEw","AJ's Nail Spa","2005 E Hillsborough Ave","Tampa","FL",33610,27.99562,-82.436028,2.5,16,1,"Nail Salons, Beauty & Spas","NA"
"449","H_myjugKRTnMs3agPOet5w","Custom Classics","1018 W Brandon Blvd, Ste 110","Brandon","FL",33511,27.938518,-82.299099,4.5,14,1,"Body Shops, Automotive","NA"
"450","Zoy8GItpJMj4QlrhYmRp6A","Windsor Club at Legacy Park","9905 Windsor Club Dr","Riverview","FL",33578,27.91796,-82.341681,3.5,7,1,"Apartments, Real Estate, Home Services","NA"
"451","wulkU9pq5UMw3N_EhsQG1Q","New Generation Ink Tattoo Studio","707 W Lumsden Rd","Brandon","FL",33511,27.9216455,-82.2947677,4.5,11,1,"Beauty & Spas, Tattoo","Monday"
"452","Envz99GhwMkfMg7LzDQeUQ","Buddy Brew - Hyde Park","1605 W Snow Ave","Tampa","FL",33606,27.9361321,-82.4761962,4,148,1,"Coffee Roasteries, Food, Coffee & Tea","NA"
"453","ZuM1vcZ_ObCjCCGweYzItg","Green Locus","11961 Sheldon Rd","Tampa","FL",33626,28.0576236,-82.5821822,5,38,1,"Gyms, Fitness & Instruction, Active Life, Yoga, Pilates, Barre Classes",NA
"455","B_xpzeKGbCRO2P1K3p5w1A","Fade Masters 5","24430 State Rd 54","Lutz","FL",33559,28.1852712649,-82.4120989975,4,11,1,"Barbers, Beauty & Spas","NA"
"459","7n1XTvyJW_BbggmMUVI3EQ","Rogers Landscape Supply","21411 W County Liine Rd","Lutz","FL",33548,28.1718425,-82.4625527,3,8,1,"Home & Garden, Home Services, Excavation Services, Shopping, Nurseries & Gardening, Landscaping","NA"
"460","fGWB27viKPTuQYS4LA9pDQ","Chic Venue","1339 E Fletcher Ave","Tampa","FL",33612,28.069162,-82.4454332,4.5,10,1,"Cocktail Bars, Bars, Music Venues, Event Planning & Services, Nightlife, Arts & Entertainment, Venues & Event Spaces","NA"
"461","yCJsChGarOVOAOIuQtrK3w","Jerry's Drive Thru","11721 N Armenia Ave","Tampa","FL",33612,28.0567197,-82.4793405,3,5,1,"Convenience Stores, Food",NA
"464","GMjmrbksSxabPHYmhjsOEw","Shoot Straight","3909 N US Hwy 301","Tampa","FL",33619,27.980001,-82.359381,3,88,1,"Home Services, Building Supplies, Archery, Local Services, Gun/Rifle Ranges, Guns & Ammo, Shopping, Gunsmith, Active Life, Sporting Goods","NA"
